"cm_id","course_id","cm_file","cm_status","cm_deleted","cm_add_date","cm_modified_date","added_by_admin","modified_by_admin","deleted_by_admin"
"8296","756","26052024133954_Slide40.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8297","756","26052024134016_Slide21.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8298","756","26052024134016_Slide22.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8299","756","26052024134016_Slide23.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8300","756","26052024134016_Slide24.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8301","756","26052024134016_Slide25.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8302","756","26052024134016_Slide26.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8303","756","26052024134016_Slide27.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8304","756","26052024134016_Slide28.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8305","756","26052024134016_Slide29.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8306","756","26052024134016_Slide30.JPG","1","0","2024-05-26 13:40:16","0000-00-00 00:00:00","8","0","0"
"8307","756","26052024134040_Slide11.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8308","756","26052024134040_Slide12.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8309","756","26052024134040_Slide13.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8310","756","26052024134040_Slide14.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8311","756","26052024134040_Slide15.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8312","756","26052024134040_Slide16.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8313","756","26052024134040_Slide17.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8314","756","26052024134040_Slide18.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8315","756","26052024134040_Slide19.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8316","756","26052024134040_Slide20.JPG","1","0","2024-05-26 13:40:40","0000-00-00 00:00:00","8","0","0"
"8317","756","26052024134111_Slide2.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8318","756","26052024134111_Slide3.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8319","756","26052024134111_Slide4.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8320","756","26052024134111_Slide5.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8321","756","26052024134111_Slide6.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8322","756","26052024134111_Slide7.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8323","756","26052024134111_Slide8.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8324","756","26052024134111_Slide9.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8325","756","26052024134111_Slide10.JPG","1","0","2024-05-26 13:41:11","0000-00-00 00:00:00","8","0","0"
"8326","758","26052024134355_Slide71.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8327","758","26052024134355_Slide72.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8328","758","26052024134355_Slide73.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8329","758","26052024134355_Slide74.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8330","758","26052024134355_Slide75.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8331","758","26052024134355_Slide76.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8332","758","26052024134355_Slide77.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8333","758","26052024134355_Slide78.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8334","758","26052024134355_Slide79.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8335","758","26052024134355_Slide80.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8336","758","26052024134355_Slide81.JPG","1","0","2024-05-26 13:43:55","0000-00-00 00:00:00","8","0","0"
"8337","758","26052024134423_Slide61.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8338","758","26052024134423_Slide62.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8339","758","26052024134423_Slide63.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8340","758","26052024134423_Slide64.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8341","758","26052024134423_Slide65.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8342","758","26052024134423_Slide66.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8343","758","26052024134423_Slide67.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8344","758","26052024134423_Slide68.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8345","758","26052024134423_Slide69.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8346","758","26052024134423_Slide70.JPG","1","0","2024-05-26 13:44:23","0000-00-00 00:00:00","8","0","0"
"8347","758","26052024134445_Slide51.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8348","758","26052024134445_Slide52.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8349","758","26052024134445_Slide53.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8350","758","26052024134445_Slide54.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8351","758","26052024134445_Slide55.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8352","758","26052024134445_Slide56.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8353","758","26052024134445_Slide57.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8354","758","26052024134445_Slide58.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8355","758","26052024134445_Slide59.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8356","758","26052024134445_Slide60.JPG","1","0","2024-05-26 13:44:45","0000-00-00 00:00:00","8","0","0"
"8357","758","26052024134545_Slide41.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8358","758","26052024134545_Slide42.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8359","758","26052024134545_Slide43.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8360","758","26052024134545_Slide44.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8361","758","26052024134545_Slide45.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8362","758","26052024134545_Slide46.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8363","758","26052024134545_Slide47.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8364","758","26052024134545_Slide48.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8365","758","26052024134545_Slide49.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8366","758","26052024134545_Slide50.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8367","758","26052024134545_Slide51.JPG","1","0","2024-05-26 13:45:45","0000-00-00 00:00:00","8","0","0"
"8368","758","26052024134620_Slide31.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8369","758","26052024134620_Slide32.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8370","758","26052024134620_Slide33.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8371","758","26052024134620_Slide34.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8372","758","26052024134620_Slide35.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8373","758","26052024134620_Slide36.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8374","758","26052024134620_Slide37.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8375","758","26052024134620_Slide38.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8376","758","26052024134620_Slide39.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8377","758","26052024134620_Slide40.JPG","1","0","2024-05-26 13:46:20","0000-00-00 00:00:00","8","0","0"
"8378","758","26052024134643_Slide21.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8379","758","26052024134643_Slide22.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8380","758","26052024134643_Slide23.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8381","758","26052024134643_Slide24.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8382","758","26052024134643_Slide25.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8383","758","26052024134643_Slide26.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8384","758","26052024134643_Slide27.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8385","758","26052024134643_Slide28.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8386","758","26052024134643_Slide29.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8387","758","26052024134643_Slide30.JPG","1","0","2024-05-26 13:46:43","0000-00-00 00:00:00","8","0","0"
"8388","758","26052024134725_Slide11.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8389","758","26052024134725_Slide12.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8390","758","26052024134725_Slide13.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8391","758","26052024134725_Slide14.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8392","758","26052024134725_Slide15.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8393","758","26052024134725_Slide16.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8394","758","26052024134725_Slide17.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8395","758","26052024134725_Slide18.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8396","758","26052024134725_Slide19.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8397","758","26052024134725_Slide20.JPG","1","0","2024-05-26 13:47:25","0000-00-00 00:00:00","8","0","0"
"8398","758","26052024134746_Slide2.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8399","758","26052024134746_Slide3.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8400","758","26052024134746_Slide4.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8401","758","26052024134746_Slide5.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8402","758","26052024134746_Slide6.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8403","758","26052024134746_Slide7.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8404","758","26052024134746_Slide8.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8405","758","26052024134746_Slide9.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8406","758","26052024134746_Slide10.JPG","1","0","2024-05-26 13:47:46","0000-00-00 00:00:00","8","0","0"
"8407","759","26052024134817_Slide61.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8408","759","26052024134817_Slide62.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8409","759","26052024134817_Slide63.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8410","759","26052024134817_Slide64.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8411","759","26052024134817_Slide65.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8412","759","26052024134817_Slide66.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8413","759","26052024134817_Slide67.JPG","1","0","2024-05-26 13:48:17","0000-00-00 00:00:00","8","0","0"
"8414","759","26052024134845_Slide51.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8415","759","26052024134845_Slide52.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8416","759","26052024134845_Slide53.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8417","759","26052024134845_Slide54.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8418","759","26052024134845_Slide55.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8419","759","26052024134845_Slide56.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8420","759","26052024134845_Slide57.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8421","759","26052024134845_Slide58.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8422","759","26052024134845_Slide59.JPG","1","0","2024-05-26 13:48:45","0000-00-00 00:00:00","8","0","0"
"8423","759","26052024134955_Slide41.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8424","759","26052024134955_Slide42.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8425","759","26052024134955_Slide43.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8426","759","26052024134955_Slide44.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8427","759","26052024134955_Slide45.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8428","759","26052024134955_Slide46.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8429","759","26052024134955_Slide47.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8430","759","26052024134955_Slide48.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8431","759","26052024134955_Slide49.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8432","759","26052024134955_Slide50.JPG","1","0","2024-05-26 13:49:55","0000-00-00 00:00:00","8","0","0"
"8433","759","26052024135020_Slide31.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8434","759","26052024135020_Slide32.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8435","759","26052024135020_Slide33.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8436","759","26052024135020_Slide34.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8437","759","26052024135020_Slide35.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8438","759","26052024135020_Slide36.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8439","759","26052024135020_Slide37.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8440","759","26052024135020_Slide38.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8441","759","26052024135020_Slide39.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8442","759","26052024135020_Slide40.JPG","1","0","2024-05-26 13:50:20","0000-00-00 00:00:00","8","0","0"
"8443","759","26052024135106_Slide21.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8444","759","26052024135106_Slide22.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8445","759","26052024135106_Slide23.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8446","759","26052024135106_Slide24.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8447","759","26052024135106_Slide25.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8448","759","26052024135106_Slide26.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8449","759","26052024135106_Slide27.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8450","759","26052024135106_Slide28.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8451","759","26052024135106_Slide29.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8452","759","26052024135106_Slide30.JPG","1","0","2024-05-26 13:51:06","0000-00-00 00:00:00","8","0","0"
"8453","759","26052024135128_Slide11.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8454","759","26052024135128_Slide12.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8455","759","26052024135128_Slide13.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8456","759","26052024135128_Slide14.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8457","759","26052024135128_Slide15.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8458","759","26052024135128_Slide16.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8459","759","26052024135128_Slide17.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8460","759","26052024135128_Slide18.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8461","759","26052024135128_Slide19.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8462","759","26052024135128_Slide20.JPG","1","0","2024-05-26 13:51:28","0000-00-00 00:00:00","8","0","0"
"8463","759","26052024135148_Slide2.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8464","759","26052024135148_Slide3.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8465","759","26052024135148_Slide4.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8466","759","26052024135148_Slide5.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8467","759","26052024135148_Slide6.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8468","759","26052024135148_Slide7.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8469","759","26052024135148_Slide8.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8470","759","26052024135148_Slide9.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8471","759","26052024135148_Slide10.JPG","1","0","2024-05-26 13:51:48","0000-00-00 00:00:00","8","0","0"
"8472","760","30052024165330_Slide61.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8473","760","30052024165330_Slide62.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8474","760","30052024165330_Slide63.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8475","760","30052024165330_Slide64.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8476","760","30052024165330_Slide65.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8477","760","30052024165330_Slide66.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8478","760","30052024165330_Slide67.JPG","1","0","2024-05-30 16:53:30","0000-00-00 00:00:00","8","0","0"
"8479","760","30052024165357_Slide51.JPG","1","0","2024-05-30 16:53:57","0000-00-00 00:00:00","8","0","0"
"8480","760","30052024165357_Slide52.JPG","1","0","2024-05-30 16:53:57","0000-00-00 00:00:00","8","0","0"
